date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:10:39	104280/104280	---M--	200	added ('OK')	font/woff	etag:%2219758-60d30a52-ed90aad9ad1e3653;;;%22	https://igsosana.org/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff	(from https://igsosana.org/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
23:10:40	204528/204528	---M--	200	added ('OK')	font/ttf	etag:%2231ef0-60d30a52-da3e5cdbfc439a82;;;%22	https://igsosana.org/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.ttf	(from https://igsosana.org/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
23:10:40	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223200e-60d30a52-29a9f4c96e1dd134;;;%22	https://igsosana.org/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900d41d.eot	(from https://igsosana.org/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
23:10:40	30064/30064	---M--	200	added ('OK')	font/woff2	etag:%227570-60d30a54-c4c8effd5480af6f;;;%22	https://igsosana.org/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.woff2	(from https://igsosana.org/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
23:10:40	54266/54266	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d3fa-60d30a54-3e22025e7eb84504;;;%22	https://igsosana.org/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.eot?v=2.4.0	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.eot	(from https://igsosana.org/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
23:10:41	917575/917575	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e0047-60d30a52-48a4c303ea704030;gz%22	https://igsosana.org/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.svg	(from https://igsosana.org/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.15.1)
23:10:41	54056/54056	---M--	200	added ('OK')	font/ttf	etag:%22d328-60d30a54-8107edb3ad8caaec;;;%22	https://igsosana.org/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.ttf?v=2.4.0	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.ttf	(from https://igsosana.org/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
23:10:42	239045/239045	---M-Z	200	added ('OK')	image/svg+xml	etag:%223a5c5-60d30a54-6ac5bdc1c900efaa;gz%22	https://igsosana.org/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.svg?v=2.4.0	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.svg	(from https://igsosana.org/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
23:10:43	85840/85840	---M--	200	added ('OK')	font/woff2	etag:%2214f50-60ca7858-5bcc699a476aa513;;;%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.11.0	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.woff2	(from https://igsosana.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
23:10:43	191420/191420	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ebbc-60ca7858-315948f4457870a5;;;%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.11.0	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.eot	(from https://igsosana.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
23:10:44	81332/81332	---M--	200	added ('OK')	font/woff	etag:%2213db4-60d30a54-be247d7813b99e43;;;%22	https://igsosana.org/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.woff?v=2.4.0	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.woff	(from https://igsosana.org/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
23:10:44	104712/104712	---M--	200	added ('OK')	font/woff	etag:%2219908-60ca7858-f7682d31ec01c92e;;;%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.11.0	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.woff	(from https://igsosana.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
23:10:45	191260/191260	---M--	200	added ('OK')	font/ttf	etag:%222eb1c-60ca7858-1f19ce79dcaa9bd;;;%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.11.0	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.ttf	(from https://igsosana.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
23:10:45	290685/290685	---M-Z	200	added ('OK')	image/svg+xml	etag:%2246f7d-60ca7858-923067010e53c06d;gz%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.11.0	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.svg	(from https://igsosana.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
23:10:48	103141/103141	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Jun%202021%2022:10:47%20GMT	https://igsosana.org/wp-content/plugins/ultimate-elementor/assets/images/shade.png	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/ultimate-elementor/assets/images/shade.png	(from https://igsosana.org/wp-content/plugins/ultimate-elementor/assets/min-css/uael-frontend.min.css?ver=1.32.1)
23:10:50	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221676-60ca785c-3df5cc2db4794d27;;;%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
23:10:52	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22862e-60ca785a-73e87e074886e42a;;;%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
23:10:53	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6819-60ca785c-2aee898795aedf3d;gz%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
23:10:53	13548/13548	---M--	200	added ('OK')	font/woff2	etag:%2234ec-60ca785a-a81ada03f5d434cd;;;%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
23:10:53	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22862e-60ca785a-73e87e074886e42a;;;%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
23:10:53	136516/136516	---M--	200	added ('OK')	font/ttf	etag:%2221544-60ca785a-b6d1b83cda5fcda6;;;%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
23:10:54	16772/16772	---M--	200	added ('OK')	font/woff	etag:%224184-60ca785a-36cee400b39c2a12;;;%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
23:10:58	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-60ca785c-e0f2e091036f8ecf;gz%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
23:10:58	80300/80300	---M--	200	added ('OK')	font/woff2	etag:%22139ac-60ca785a-9a8938d9df0e6ac5;;;%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
23:11:00	204528/204528	---M--	200	added ('OK')	font/ttf	etag:%2231ef0-60ca785a-c108ee4421c1b768;;;%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
23:11:01	26702/26702	---M-Z	200	added ('OK')	text/css	etag:%22684e-60ca785a-52f6d8f3420b26c7;gz%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=3.2.5	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min2072.css	(from https://igsosana.org/)
23:11:02	917575/917575	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e0047-60ca785c-4cb5329477b7fa77;gz%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
23:11:02	104280/104280	---M--	200	added ('OK')	font/woff	etag:%2219758-60ca785a-b337238a688be764;;;%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
23:11:03	2806/2806	---M--	200	added ('OK')	image/png	etag:%22af6-5bc3efb7-21f80c764228ae63;;;%22	https://igsosana.org/wp-content/uploads/2018/09/home38-bg01.png	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/2018/09/home38-bg01.png	(from https://igsosana.org/wp-content/uploads/elementor/css/post-7.css?ver=1624812215)
23:11:03	3853/3853	---M--	200	added ('OK')	image/png	etag:%22f0d-60d30a39-bc072107456008cf;;;%22	https://igsosana.org/wp-content/plugins/ocean-extra/assets/img/instagram-logo.png	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/ocean-extra/assets/img/instagram-logo.png	(from https://igsosana.org/wp-content/plugins/ocean-extra/assets/css/widgets.css?ver=5.7.2)
23:11:04	159/159	---M--	200	added ('OK')	image/png	etag:%229f-60d30a39-44bbdfba2e69e727;;;%22	https://igsosana.org/wp-content/plugins/ocean-extra/assets/img/flickr.png	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/ocean-extra/assets/img/flickr.png	(from https://igsosana.org/wp-content/plugins/ocean-extra/assets/css/widgets.css?ver=5.7.2)
23:11:05	1090/1090	---M--	200	added ('OK')	image/jpeg	etag:%22442-5c12f366-2ba91bd9306d9e0f;;;%22	https://igsosana.org/wp-content/uploads/2018/12/cropped-IGSOSANA-site-icon-32x32.jpg	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/2018/12/cropped-IGSOSANA-site-icon-32x32.jpg	(from https://igsosana.org/)
23:11:06	153/153	---M--	401	error ('Unauthorized')	application/json	date:Tue,%2029%20Jun%202021%2022:11:06%20GMT	https://igsosana.org/wp-json/wp/v2/pages/268	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/wp/v2/pages/268	(from https://igsosana.org/about-us/the-alumni/)
23:11:06	34052/34052	---M--	200	added ('OK')	font/ttf	etag:%228504-60ca785c-c3721cdd4985762b;;;%22	https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://igsosana.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.2.5)
23:11:07	153/153	---M--	401	error ('Unauthorized')	application/json	date:Tue,%2029%20Jun%202021%2022:11:07%20GMT	https://igsosana.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Figsosana.org%2Fabout-us%2Fthe-alumni%2F	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/oembed/1.0/embedce8a	(from https://igsosana.org/about-us/the-alumni/)
23:11:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Jun%202021%2022:11:07%20GMT	https://igsosana.org/?p=268	C:/My%20Web%20Sites/igsosana/igsosana.org/indexc524.html	(from https://igsosana.org/about-us/the-alumni/)
23:11:09	212/212	---M--	401	error ('Unauthorized')	text/xml	date:Tue,%2029%20Jun%202021%2022:11:08%20GMT	https://igsosana.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Figsosana.org%2Fabout-us%2Fthe-alumni%2F&format=xml	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/oembed/1.0/embed19f8	(from https://igsosana.org/about-us/the-alumni/)
23:11:09	2282/2282	---M-Z	200	added ('OK')	text/css	etag:%228ea-60d9ee35-fdc75dd0479bd61;gz%22	https://igsosana.org/wp-content/uploads/elementor/css/post-257.css?ver=1624895029	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/elementor/css/post-2577b97.css	(from https://igsosana.org/about-us/the-alumni/who-we-are/)
23:11:11	153/153	---M--	401	error ('Unauthorized')	application/json	date:Tue,%2029%20Jun%202021%2022:11:10%20GMT	https://igsosana.org/wp-json/wp/v2/pages/257	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/wp/v2/pages/257	(from https://igsosana.org/about-us/the-alumni/who-we-are/)
23:11:11	106788/106788	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:11:11%20GMT	https://igsosana.org/about-us/	C:/My%20Web%20Sites/igsosana/igsosana.org/about-us/index.html	(from https://igsosana.org/about-us/the-alumni/)
23:11:12	153/153	---M--	401	error ('Unauthorized')	application/json	date:Tue,%2029%20Jun%202021%2022:11:12%20GMT	https://igsosana.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Figsosana.org%2Fabout-us%2Fthe-alumni%2Fwho-we-are%2F	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/oembed/1.0/embed6f66	(from https://igsosana.org/about-us/the-alumni/who-we-are/)
23:11:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Jun%202021%2022:11:13%20GMT	https://igsosana.org/?p=257	C:/My%20Web%20Sites/igsosana/igsosana.org/index548d.html	(from https://igsosana.org/about-us/the-alumni/who-we-are/)
23:11:14	212/212	---M--	401	error ('Unauthorized')	text/xml	date:Tue,%2029%20Jun%202021%2022:11:13%20GMT	https://igsosana.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Figsosana.org%2Fabout-us%2Fthe-alumni%2Fwho-we-are%2F&format=xml	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/oembed/1.0/embed333a	(from https://igsosana.org/about-us/the-alumni/who-we-are/)
23:11:15	11827/11827	---M-Z	200	added ('OK')	text/css	etag:%222e33-60d98851-eb4cf69368a4c505;gz%22	https://igsosana.org/wp-content/uploads/elementor/css/post-309.css?ver=1624868945	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/elementor/css/post-309c9bb.css	(from https://igsosana.org/about-us/the-alumni/what-we-do/)
23:11:16	153/153	---M--	401	error ('Unauthorized')	application/json	date:Tue,%2029%20Jun%202021%2022:11:16%20GMT	https://igsosana.org/wp-json/wp/v2/pages/309	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/wp/v2/pages/309	(from https://igsosana.org/about-us/the-alumni/what-we-do/)
23:11:17	153/153	---M--	401	error ('Unauthorized')	application/json	date:Tue,%2029%20Jun%202021%2022:11:17%20GMT	https://igsosana.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Figsosana.org%2Fabout-us%2Fthe-alumni%2Fwhat-we-do%2F	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/oembed/1.0/embed5408	(from https://igsosana.org/about-us/the-alumni/what-we-do/)
23:11:18	449093/449093	---M--	200	added ('OK')	image/jpeg	etag:%226da45-60876a2f-1955d6afe5a70b0d;;;%22	https://igsosana.org/wp-content/uploads/2021/04/igs-ban-2021-1.jpg	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/2021/04/igs-ban-2021-1.jpg	(from https://igsosana.org/wp-content/uploads/elementor/css/post-7.css?ver=1624812215)
23:11:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Jun%202021%2022:11:17%20GMT	https://igsosana.org/?p=309	C:/My%20Web%20Sites/igsosana/igsosana.org/indexef92.html	(from https://igsosana.org/about-us/the-alumni/what-we-do/)
23:11:19	212/212	---M--	401	error ('Unauthorized')	text/xml	date:Tue,%2029%20Jun%202021%2022:11:19%20GMT	https://igsosana.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Figsosana.org%2Fabout-us%2Fthe-alumni%2Fwhat-we-do%2F&format=xml	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/oembed/1.0/embed458c	(from https://igsosana.org/about-us/the-alumni/what-we-do/)
23:11:19	5903/5903	---M--	200	added ('OK')	image/jpeg	etag:%22170f-5bc3efc3-c8ed40b1b05daaff;;;%22	https://igsosana.org/wp-content/uploads/2018/09/igs-prog-science.jpg	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/2018/09/igs-prog-science.jpg	(from https://igsosana.org/about-us/the-alumni/what-we-do/)
23:11:20	4698/4698	---M--	200	added ('OK')	image/jpeg	etag:%22125a-5bc3efba-18a3425599f80b26;;;%22	https://igsosana.org/wp-content/uploads/2018/09/igs-prog-infra.jpg	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/2018/09/igs-prog-infra.jpg	(from https://igsosana.org/about-us/the-alumni/what-we-do/)
23:11:20	4692/4692	---M--	200	added ('OK')	image/jpeg	etag:%221254-5bc3efc3-4cc5510b6a4f8f19;;;%22	https://igsosana.org/wp-content/uploads/2018/09/igs-prog-tec.jpg	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/2018/09/igs-prog-tec.jpg	(from https://igsosana.org/about-us/the-alumni/what-we-do/)
23:11:21	5295/5295	---M--	200	added ('OK')	image/jpeg	etag:%2214af-5bc3efc3-3b0fa5c079820849;;;%22	https://igsosana.org/wp-content/uploads/2018/09/igs-prog-sports.jpg	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/2018/09/igs-prog-sports.jpg	(from https://igsosana.org/about-us/the-alumni/what-we-do/)
23:11:23	4646/4646	---M--	200	added ('OK')	image/jpeg	etag:%221226-5bc3efc3-604fc17b2d8af278;;;%22	https://igsosana.org/wp-content/uploads/2018/09/igs-prog-teach.jpg	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/2018/09/igs-prog-teach.jpg	(from https://igsosana.org/about-us/the-alumni/what-we-do/)
23:11:23	4325/4325	---M--	200	added ('OK')	image/jpeg	etag:%2210e5-5bc3efb7-898d3bfa6fcdc2b4;;;%22	https://igsosana.org/wp-content/uploads/2018/09/igs-prog-students.jpg	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/2018/09/igs-prog-students.jpg	(from https://igsosana.org/about-us/the-alumni/what-we-do/)
23:11:24	1069/1069	---M-Z	200	added ('OK')	text/css	etag:%2242d-60d9ee47-e78d8bc284ca7917;gz%22	https://igsosana.org/wp-content/uploads/elementor/css/post-315.css?ver=1624895047	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/elementor/css/post-3152514.css	(from https://igsosana.org/about-us/the-alumni/alumni-history/)
23:11:25	140896/140896	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2022:11:25%20GMT	https://igsosana.org/about-us/the-alumni/executive-officers/	C:/My%20Web%20Sites/igsosana/igsosana.org/about-us/the-alumni/executive-officers/index.html	(from https://igsosana.org/)
23:11:26	153/153	---M--	401	error ('Unauthorized')	application/json	date:Tue,%2029%20Jun%202021%2022:11:25%20GMT	https://igsosana.org/wp-json/wp/v2/pages/315	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/wp/v2/pages/315	(from https://igsosana.org/about-us/the-alumni/alumni-history/)
23:11:27	153/153	---M--	401	error ('Unauthorized')	application/json	date:Tue,%2029%20Jun%202021%2022:11:27%20GMT	https://igsosana.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Figsosana.org%2Fabout-us%2Fthe-alumni%2Falumni-history%2F	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/oembed/1.0/embedb3bf	(from https://igsosana.org/about-us/the-alumni/alumni-history/)
23:11:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Jun%202021%2022:11:27%20GMT	https://igsosana.org/?p=315	C:/My%20Web%20Sites/igsosana/igsosana.org/index7d3e.html	(from https://igsosana.org/about-us/the-alumni/alumni-history/)
23:11:28	212/212	---M--	401	error ('Unauthorized')	text/xml	date:Tue,%2029%20Jun%202021%2022:11:28%20GMT	https://igsosana.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Figsosana.org%2Fabout-us%2Fthe-alumni%2Falumni-history%2F&format=xml	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/oembed/1.0/embed6280	(from https://igsosana.org/about-us/the-alumni/alumni-history/)
23:11:30	153/153	---M--	401	error ('Unauthorized')	application/json	date:Tue,%2029%20Jun%202021%2022:11:30%20GMT	https://igsosana.org/wp-json/wp/v2/pages/361	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/wp/v2/pages/361	(from https://igsosana.org/about-us/the-alumni/presidents-address/)
23:11:31	557638/557638	---M--	200	added ('OK')	image/png	etag:%2288246-5bc3efba-81069b1fc0bbc3a0;;;%22	https://igsosana.org/wp-content/uploads/2018/09/IGSOSANA-Flags.png	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/2018/09/IGSOSANA-Flags.png	(from https://igsosana.org/about-us/the-alumni/who-we-are/)
23:11:32	153/153	---M--	401	error ('Unauthorized')	application/json	date:Tue,%2029%20Jun%202021%2022:11:31%20GMT	https://igsosana.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Figsosana.org%2Fabout-us%2Fthe-alumni%2Fpresidents-address%2F	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/oembed/1.0/embed986f	(from https://igsosana.org/about-us/the-alumni/presidents-address/)
23:11:34	212/212	---M--	401	error ('Unauthorized')	text/xml	date:Tue,%2029%20Jun%202021%2022:11:34%20GMT	https://igsosana.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Figsosana.org%2Fabout-us%2Fthe-alumni%2Fpresidents-address%2F&format=xml	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/oembed/1.0/embedc085	(from https://igsosana.org/about-us/the-alumni/presidents-address/)
23:11:36	153/153	---M--	401	error ('Unauthorized')	application/json	date:Tue,%2029%20Jun%202021%2022:11:35%20GMT	https://igsosana.org/wp-json/wp/v2/pages/280	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/wp/v2/pages/280	(from https://igsosana.org/about-us/the-school/)
23:11:37	278130/278130	---M--	200	added ('OK')	image/png	etag:%2243e72-5bc3efb3-af61a700a8d1486c;;;%22	https://igsosana.org/wp-content/uploads/2018/09/atalnta-convetion2009-1.png	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-content/uploads/2018/09/atalnta-convetion2009-1.png	(from https://igsosana.org/about-us/the-alumni/alumni-history/)
23:11:37	153/153	---M--	401	error ('Unauthorized')	application/json	date:Tue,%2029%20Jun%202021%2022:11:37%20GMT	https://igsosana.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Figsosana.org%2Fabout-us%2Fthe-school%2F	C:/My%20Web%20Sites/igsosana/igsosana.org/wp-json/oembed/1.0/embed38a7	(from https://igsosana.org/about-us/the-school/)
